QUANTITYORDERED,PRICEEACH,SALES,STATUS,MONTH_ID,YEAR_ID,PRODUCTLINE,CUSTOMERNAME,CITY,COUNTRY,TERRITORY,DEALSIZE
32,45.25,1448,Shipped,3,2005,Vintage Cars,"Anna's Decorations, Ltd",North Sydney,Australia,APAC,Small
10,88.14,881.4,In Process,5,2005,Vintage Cars,Petit Auto,Bruxelles,Belgium,EMEA,Small
35,57.46,2011.1,Shipped,1,2003,Vintage Cars,Baane Mini Imports,Stavern,Norway,EMEA,Small
28,64.33,1801.24,Shipped,3,2003,Vintage Cars,Mini Wheels Co.,San Francisco,USA,NA,Small
46,73.7,3390.2,Shipped,5,2003,Vintage Cars,"Corrida Auto Replicas, Ltd",Madrid,Spain,EMEA,Medium
20,71.2,1424,Shipped,7,2003,Vintage Cars,Souveniers And Things Co.,Chatswood,Australia,APAC,Small
30,49.97,1499.1,Shipped,9,2003,Vintage Cars,"Dragon Souveniers, Ltd.",Singapore,Singapore,Japan,Small
48,69.96,3358.08,Shipped,10,2003,Vintage Cars,Classic Legends Inc.,NYC,USA,NA,Medium
28,53.72,1504.16,Shipped,11,2003,Vintage Cars,Rovelli Gifts,Bergamo,Italy,EMEA,Small
39,68.08,2655.12,Shipped,11,2003,Vintage Cars,"Classic Gift Ideas, Inc",Philadelphia,USA,NA,Small
24,51.84,1244.16,Shipped,11,2003,Vintage Cars,"Australian Collectables, Ltd",Glen Waverly,Australia,APAC,Small
28,67.46,1888.88,Shipped,12,2003,Vintage Cars,Canadian Gift Exchange Network,Vancouver,Canada,NA,Small
31,58.71,1820.01,Shipped,1,2004,Vintage Cars,West Coast Collectables Co.,Burbank,USA,NA,Small
45,63.71,2866.95,Shipped,3,2004,Vintage Cars,Cambridge Collectables Co.,Cambridge,USA,NA,Small
24,58.09,1394.16,Shipped,4,2004,Vintage Cars,Euro Shopping Channel,Madrid,Spain,EMEA,Small
49,53.72,2632.28,Shipped,6,2004,Vintage Cars,The Sharp Gifts Warehouse,San Jose,USA,NA,Small
32,63.08,2018.56,Shipped,7,2004,Vintage Cars,Salzburg Collectables,Salzburg,Austria,EMEA,Small
43,68.71,2954.53,Shipped,8,2004,Vintage Cars,Amica Models & Co.,Torino,Italy,EMEA,Small
37,50.59,1871.83,Shipped,9,2004,Vintage Cars,Scandinavian Gift Ideas,Boras,Sweden,EMEA,Small
24,64.96,1559.04,Shipped,10,2004,Vintage Cars,Auto Assoc. & Cie.,Versailles,France,EMEA,Small
35,53.72,1880.2,Shipped,10,2004,Vintage Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Small
41,29.87,1224.67,Shipped,11,2004,Vintage Cars,Online Diecast Creations Co.,Nashua,USA,NA,Small
26,100,2979.08,Shipped,11,2004,Vintage Cars,"AV Stores, Co.",Manchester,UK,EMEA,Small
34,64.96,2208.64,Shipped,11,2004,Vintage Cars,"Australian Collectors, Co.",Melbourne,Australia,APAC,Small
49,70.58,3458.42,Shipped,12,2004,Vintage Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Medium
28,44.21,1237.88,Shipped,1,2005,Vintage Cars,Collectables For Less Inc.,Brickhaven,USA,NA,Small
40,68.08,2723.2,Shipped,2,2005,Vintage Cars,Corporate Gift Ideas Co.,San Francisco,USA,NA,Small
37,59.96,2218.52,Shipped,3,2005,Vintage Cars,Mini Auto Werke,Graz,Austria,EMEA,Small
31,53.72,1665.32,In Process,5,2005,Vintage Cars,Petit Auto,Bruxelles,Belgium,EMEA,Small
41,83.44,3421.04,Shipped,2,2003,Ships,Rovelli Gifts,Bergamo,Italy,EMEA,Medium
21,89.46,1878.66,Shipped,4,2003,Ships,Salzburg Collectables,Salzburg,Austria,EMEA,Small
40,96.34,3853.6,Shipped,6,2003,Ships,Auto-Moto Classics Inc.,Brickhaven,USA,NA,Medium
46,74.84,3442.64,Shipped,8,2003,Ships,Mini Creations Ltd.,New Bedford,USA,NA,Medium
44,79.14,3482.16,Shipped,10,2003,Ships,"Toys of Finland, Co.",Helsinki,Finland,EMEA,Medium
46,73.12,3363.52,Cancelled,10,2003,Ships,Scandinavian Gift Ideas,Boras,Sweden,EMEA,Medium
41,81.72,3350.52,Shipped,11,2003,Ships,Alpha Cognac,Toulouse,France,EMEA,Medium
32,89.46,2862.72,Shipped,11,2003,Ships,"Double Decker Gift Stores, Ltd",London,UK,EMEA,Small
46,87.74,4036.04,Shipped,11,2003,Ships,Enaco Distributors,Barcelona,Spain,EMEA,Medium
28,100,2817.92,Shipped,1,2004,Ships,"Men 'R' US Retailers, Ltd.",Los Angeles,USA,NA,Small
49,94.62,4636.38,Shipped,2,2004,Ships,Collectable Mini Designs Co.,San Diego,USA,NA,Medium
21,73.98,1553.58,Cancelled,5,2004,Ships,Land of Toys Inc.,NYC,USA,NA,Small
32,84.3,2697.6,Cancelled,6,2004,Ships,Euro Shopping Channel,Madrid,Spain,EMEA,Small
34,98.06,3334.04,Shipped,7,2004,Ships,Petit Auto,Bruxelles,Belgium,EMEA,Medium
21,98.06,2059.26,Shipped,8,2004,Ships,"Royal Canadian Collectables, Ltd.",Tsawassen,Canada,NA,Small
21,96.34,2023.14,Shipped,9,2004,Ships,"Bavarian Collectables Imports, Co.",Munich,Germany,EMEA,Small
31,83.44,2586.64,Shipped,10,2004,Ships,"Classic Gift Ideas, Inc",Philadelphia,USA,NA,Small
21,94.62,1987.02,Shipped,11,2004,Ships,giftsbymail.co.uk,Cowes,UK,EMEA,Small
25,45.86,1146.5,Resolved,11,2004,Ships,Danish Wholesale Imports,Kobenhavn,Denmark,EMEA,Small
28,82.58,2312.24,Shipped,11,2004,Ships,Royale Belge,Charleroi,Belgium,EMEA,Small
43,64.97,2793.71,Shipped,12,2004,Ships,Euro Shopping Channel,Madrid,Spain,EMEA,Small
22,86.74,1908.28,Shipped,1,2005,Ships,"Oulu Toy Supplies, Inc.",Oulu,Finland,EMEA,Small
37,93.01,3441.37,Resolved,3,2005,Ships,Euro Shopping Channel,Madrid,Spain,EMEA,Medium
28,72.26,2023.28,Shipped,3,2005,Ships,Reims Collectables,Reims,France,EMEA,Small
30,74.84,2245.2,Shipped,4,2005,Ships,The Sharp Gifts Warehouse,San Jose,USA,NA,Small
44,73.98,3255.12,On Hold,5,2005,Ships,Gifts4AllAges.com,Boston,USA,NA,Medium
25,100,2539.5,Shipped,1,2003,Vintage Cars,Baane Mini Imports,Stavern,Norway,EMEA,Small
43,100,4818.15,Shipped,3,2003,Vintage Cars,Mini Wheels Co.,San Francisco,USA,NA,Medium
30,97.39,2921.7,Shipped,5,2003,Vintage Cars,"Corrida Auto Replicas, Ltd",Madrid,Spain,EMEA,Small
20,90.06,1801.2,Shipped,7,2003,Vintage Cars,Souveniers And Things Co.,Chatswood,Australia,APAC,Small
26,100,2804.36,Shipped,9,2003,Vintage Cars,"Dragon Souveniers, Ltd.",Singapore,Singapore,Japan,Small
40,100,4900.8,Shipped,10,2003,Vintage Cars,Classic Legends Inc.,NYC,USA,NA,Medium
31,89.01,2759.31,Shipped,11,2003,Vintage Cars,Rovelli Gifts,Bergamo,Italy,EMEA,Small
22,100,2488.2,Shipped,11,2003,Vintage Cars,"Classic Gift Ideas, Inc",Philadelphia,USA,NA,Small
23,100,2769.89,Shipped,11,2003,Vintage Cars,"Australian Collectables, Ltd",Glen Waverly,Australia,APAC,Small
30,100,3581.4,Shipped,12,2003,Vintage Cars,Canadian Gift Exchange Network,Vancouver,Canada,NA,Medium
49,100,5285.14,Shipped,1,2004,Vintage Cars,West Coast Collectables Co.,Burbank,USA,NA,Medium
31,100,3181.53,Shipped,3,2004,Vintage Cars,Cambridge Collectables Co.,Cambridge,USA,NA,Medium
29,100,3340.51,Shipped,4,2004,Vintage Cars,Euro Shopping Channel,Madrid,Spain,EMEA,Medium
37,84.82,3138.34,Shipped,6,2004,Vintage Cars,The Sharp Gifts Warehouse,San Jose,USA,NA,Medium
38,100,4775.08,Shipped,7,2004,Vintage Cars,Souveniers And Things Co.,Chatswood,Australia,APAC,Medium
29,100,3006.43,Shipped,8,2004,Vintage Cars,Amica Models & Co.,Torino,Italy,EMEA,Medium
23,100,2866.26,Shipped,9,2004,Vintage Cars,Scandinavian Gift Ideas,Boras,Sweden,EMEA,Small
26,85.87,2232.62,Shipped,10,2004,Vintage Cars,Auto Assoc. & Cie.,Versailles,France,EMEA,Small
38,100,4457.02,Shipped,10,2004,Vintage Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Medium
48,47.04,2257.92,Shipped,11,2004,Vintage Cars,Online Diecast Creations Co.,Nashua,USA,NA,Small
40,39.8,1592,Shipped,11,2004,Vintage Cars,"AV Stores, Co.",Manchester,UK,EMEA,Small
45,100,4948.2,Shipped,11,2004,Vintage Cars,"Australian Collectors, Co.",Melbourne,Australia,APAC,Medium
44,100,5160.76,Shipped,12,2004,Vintage Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Medium
21,94.22,1978.62,Shipped,1,2005,Vintage Cars,Collectables For Less Inc.,Brickhaven,USA,NA,Small
35,100,4288.2,Shipped,2,2005,Vintage Cars,Corporate Gift Ideas Co.,San Francisco,USA,NA,Medium
29,86.92,2520.68,Shipped,3,2005,Vintage Cars,Mini Auto Werke,Graz,Austria,EMEA,Small
21,84.82,1781.22,In Process,5,2005,Vintage Cars,Petit Auto,Bruxelles,Belgium,EMEA,Small
22,100,3065.04,Shipped,2,2003,Vintage Cars,Danish Wholesale Imports,Kobenhavn,Denmark,EMEA,Medium
26,100,3551.34,Shipped,4,2003,Vintage Cars,"Dragon Souveniers, Ltd.",Singapore,Singapore,Japan,Medium
41,100,5544.02,Shipped,6,2003,Vintage Cars,Euro Shopping Channel,Madrid,Spain,EMEA,Medium
47,100,6034.33,Shipped,8,2003,Vintage Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Medium
31,100,3641.57,Shipped,9,2003,Vintage Cars,Euro Shopping Channel,Madrid,Spain,EMEA,Medium
43,100,6930.74,Shipped,10,2003,Vintage Cars,FunGiftIdeas.com,New Bedford,USA,NA,Medium
23,100,3675.63,Shipped,11,2003,Vintage Cars,CAF Imports,Madrid,Spain,EMEA,Medium
28,100,3442.04,Shipped,11,2003,Vintage Cars,Mini Creations Ltd.,New Bedford,USA,NA,Medium
49,100,6893.81,Shipped,11,2003,Vintage Cars,Super Scale Inc.,New Haven,USA,NA,Medium
24,100,2622.48,Shipped,1,2004,Vintage Cars,"Saveley & Henriot, Co.",Lyon,France,EMEA,Small
33,100,4417.38,Shipped,2,2004,Vintage Cars,Petit Auto,Bruxelles,Belgium,EMEA,Medium
22,100,3606.02,Shipped,3,2004,Vintage Cars,giftsbymail.co.uk,Cowes,UK,EMEA,Medium
32,100,3802.56,Cancelled,5,2004,Vintage Cars,Land of Toys Inc.,NYC,USA,NA,Medium
40,100,5026.4,Shipped,7,2004,Vintage Cars,Petit Auto,Bruxelles,Belgium,EMEA,Medium
43,100,6695.53,Shipped,8,2004,Vintage Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Medium
24,100,2819.28,Shipped,9,2004,Vintage Cars,Amica Models & Co.,Torino,Italy,EMEA,Small
32,100,3759.04,Shipped,10,2004,Vintage Cars,"AV Stores, Co.",Manchester,UK,EMEA,Medium
20,100,2731.8,Shipped,10,2004,Vintage Cars,Heintze Collectables,Aaarhus,Denmark,EMEA,Small
24,69.12,1658.88,Shipped,11,2004,Vintage Cars,Baane Mini Imports,Stavern,Norway,EMEA,Small
48,100,5778.24,Shipped,11,2004,Vintage Cars,"La Corne D'abondance, Co.",Paris,France,EMEA,Medium
44,100,5191.12,Shipped,12,2004,Vintage Cars,Euro Shopping Channel,Madrid,Spain,EMEA,Medium
28,100,3862.88,Shipped,1,2005,Vintage Cars,"Tokyo Collectables, Ltd",Minato-ku,Japan,Japan,Medium
24,61.52,1476.48,Shipped,2,2005,Vintage Cars,Euro Shopping Channel,Madrid,Spain,EMEA,Small
33,100,5273.73,Shipped,3,2005,Vintage Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Medium
41,100,4872.03,On Hold,5,2005,Vintage Cars,Gifts4AllAges.com,Boston,USA,NA,Medium
23,100,4556.99,Shipped,1,2003,Classic Cars,Euro Shopping Channel,Madrid,Spain,EMEA,Medium
46,100,8257,Shipped,3,2003,Classic Cars,Motor Mint Distributors Inc.,Philadelphia,USA,NA,Large
48,100,8209.44,Shipped,4,2003,Classic Cars,"La Corne D'abondance, Co.",Paris,France,EMEA,Large
25,100,3598.5,Shipped,5,2003,Classic Cars,Marseille Mini Autos,Marseille,France,EMEA,Medium
22,100,3837.24,Shipped,6,2003,Classic Cars,Muscle Machine Inc,NYC,USA,NA,Medium
41,100,8331.61,Shipped,7,2003,Classic Cars,Alpha Cognac,Toulouse,France,EMEA,Large
34,100,4836.5,Shipped,8,2003,Classic Cars,Suominen Souveniers,Espoo,Finland,EMEA,Medium
32,100,5418.88,Shipped,9,2003,Classic Cars,"Anna's Decorations, Ltd",North Sydney,Australia,APAC,Medium
21,100,3734.01,Shipped,9,2003,Classic Cars,"Oulu Toy Supplies, Inc.",Oulu,Finland,EMEA,Medium
20,100,3996.4,Shipped,10,2003,Classic Cars,"Men 'R' US Retailers, Ltd.",Los Angeles,USA,NA,Medium
47,100,8754.69,Shipped,10,2003,Classic Cars,"Dragon Souveniers, Ltd.",Singapore,Singapore,Japan,Large
39,100,5481.45,Shipped,11,2003,Classic Cars,Quebec Home Shopping Network,Montreal,Canada,NA,Medium
29,100,4419.89,Shipped,11,2003,Classic Cars,"Stylish Desk Decors, Co.",London,UK,EMEA,Medium
45,100,6324.75,Shipped,11,2003,Classic Cars,Herkku Gifts,Bergen,Norway,EMEA,Medium
28,100,4409.72,Shipped,11,2003,Classic Cars,"Iberia Gift Imports, Corp.",Sevilla,Spain,EMEA,Medium
26,100,3918.46,Shipped,11,2003,Classic Cars,Online Diecast Creations Co.,Nashua,USA,NA,Medium
50,100,7620.5,Shipped,11,2003,Classic Cars,Mini Classics,White Plains,USA,NA,Large
48,100,8291.04,Shipped,12,2003,Classic Cars,Euro Shopping Channel,Madrid,Spain,EMEA,Large
25,100,3937.25,Shipped,12,2003,Classic Cars,Diecast Collectables,Boston,USA,NA,Medium
40,100,5554.4,Shipped,1,2004,Classic Cars,Euro Shopping Channel,Madrid,Spain,EMEA,Medium
43,100,6407.86,Shipped,2,2004,Classic Cars,"Vida Sport, Ltd",Gensve,Switzerland,EMEA,Medium
22,100,4172.52,Shipped,3,2004,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Medium
47,100,7083.37,Shipped,4,2004,Classic Cars,"Oulu Toy Supplies, Inc.",Oulu,Finland,EMEA,Large
36,100,7132.68,Shipped,5,2004,Classic Cars,Euro Shopping Channel,Madrid,Spain,EMEA,Large
40,100,6773.6,Cancelled,6,2004,Classic Cars,"UK Collectables, Ltd.",Liverpool,UK,EMEA,Medium
27,100,3657.69,Shipped,6,2004,Classic Cars,Handji Gifts& Co,Singapore,Singapore,APAC,Medium
29,100,4812.55,Shipped,7,2004,Classic Cars,L'ordine Souveniers,Reggio Emilia,Italy,EMEA,Medium
20,100,3928.6,Shipped,7,2004,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Medium
42,100,6401.22,Shipped,8,2004,Classic Cars,Signal Gift Stores,Las Vegas,USA,NA,Medium
25,100,4191.25,Shipped,8,2004,Classic Cars,Diecast Classics Inc.,Allentown,USA,NA,Medium
36,100,5852.52,Shipped,8,2004,Classic Cars,"Vida Sport, Ltd",Gensve,Switzerland,EMEA,Medium
21,100,2844.87,Shipped,9,2004,Classic Cars,Land of Toys Inc.,NYC,USA,NA,Small
23,100,4011.66,Shipped,10,2003,Classic Cars,"Norway Gifts By Mail, Co.",Oslo,Norway,EMEA,Medium
37,100,7455.87,Shipped,10,2004,Classic Cars,Marta's Replicas Co.,Cambridge,USA,NA,Large
48,100,8940.96,Shipped,10,2004,Classic Cars,"Toms Spezialitten, Ltd",Koln,Germany,EMEA,Large
25,100,4572.25,Shipped,10,2004,Classic Cars,Canadian Gift Exchange Network,Vancouver,Canada,NA,Medium
33,100,5700.09,Shipped,11,2004,Classic Cars,FunGiftIdeas.com,New Bedford,USA,NA,Medium
27,100,3155.49,Shipped,11,2004,Classic Cars,Vitachrome Inc.,NYC,USA,NA,Medium
27,100,4170.69,Shipped,11,2004,Classic Cars,Motor Mint Distributors Inc.,Philadelphia,USA,NA,Medium
20,100,2878.8,On Hold,11,2004,Classic Cars,"Volvo Model Replicas, Co",Lule,Sweden,EMEA,Small
30,100,5029.5,Shipped,11,2004,Classic Cars,"Australian Collectors, Co.",Melbourne,Australia,APAC,Medium
48,100,7396.8,Shipped,12,2004,Classic Cars,Muscle Machine Inc,NYC,USA,NA,Large
32,93.49,2991.68,Shipped,12,2004,Classic Cars,Euro Shopping Channel,Madrid,Spain,EMEA,Small
34,100,6275.72,Shipped,1,2005,Classic Cars,Royale Belge,Charleroi,Belgium,EMEA,Medium
27,56.85,1534.95,Shipped,1,2005,Classic Cars,"Anna's Decorations, Ltd",North Sydney,Australia,APAC,Small
39,100,7264.53,Shipped,2,2005,Classic Cars,"Toys of Finland, Co.",Helsinki,Finland,EMEA,Large
47,100,6869.05,Shipped,2,2005,Classic Cars,Euro Shopping Channel,Madrid,Spain,EMEA,Medium
22,100,3353.02,Shipped,3,2005,Classic Cars,Euro Shopping Channel,Madrid,Spain,EMEA,Medium
55,100,8289.05,Shipped,4,2005,Classic Cars,Mini Caravy,Strasbourg,France,EMEA,Large
60,100,11887.8,Shipped,5,2005,Classic Cars,Euro Shopping Channel,Madrid,Spain,EMEA,Large
35,100,5926.9,Shipped,5,2005,Classic Cars,Salzburg Collectables,Salzburg,Austria,EMEA,Medium
28,100,3793.16,In Process,5,2005,Classic Cars,La Rochelle Gifts,Nantes,France,EMEA,Medium
38,100,4330.1,Shipped,2,2003,Trains,Danish Wholesale Imports,Kobenhavn,Denmark,EMEA,Medium
21,95.8,2011.8,Shipped,4,2003,Trains,"Dragon Souveniers, Ltd.",Singapore,Singapore,Japan,Small
41,100,4837.18,Shipped,6,2003,Trains,Euro Shopping Channel,Madrid,Spain,EMEA,Medium
22,97.81,2151.82,Shipped,8,2003,Trains,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Small
29,88.74,2573.46,Shipped,9,2003,Trains,Euro Shopping Channel,Madrid,Spain,EMEA,Small
50,100,5344.5,Shipped,10,2003,Trains,"Dragon Souveniers, Ltd.",Singapore,Singapore,Japan,Medium
29,100,3070.52,Shipped,11,2003,Trains,CAF Imports,Madrid,Spain,EMEA,Medium
49,80.67,3952.83,Shipped,11,2003,Trains,Mini Creations Ltd.,New Bedford,USA,NA,Medium
35,100,3564.75,Shipped,11,2003,Trains,Super Scale Inc.,New Haven,USA,NA,Medium
48,100,5614.56,Shipped,1,2004,Trains,"Saveley & Henriot, Co.",Lyon,France,EMEA,Medium
23,80.67,1855.41,Shipped,2,2004,Trains,Petit Auto,Bruxelles,Belgium,EMEA,Small
48,95.8,4598.4,Shipped,3,2004,Trains,giftsbymail.co.uk,Cowes,UK,EMEA,Medium
42,100,5082.42,Cancelled,5,2004,Trains,Land of Toys Inc.,NYC,USA,NA,Medium
47,100,5450.59,Shipped,7,2004,Trains,Petit Auto,Bruxelles,Belgium,EMEA,Medium
36,100,4174.92,Shipped,8,2004,Trains,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Medium
22,100,2418.24,Shipped,9,2004,Trains,Amica Models & Co.,Torino,Italy,EMEA,Small
40,91.76,3670.4,Shipped,10,2004,Trains,"AV Stores, Co.",Manchester,UK,EMEA,Medium
23,100,2481.7,Shipped,10,2004,Trains,Heintze Collectables,Aaarhus,Denmark,EMEA,Small
32,100,3807.68,Shipped,11,2004,Trains,"Volvo Model Replicas, Co",Lule,Sweden,EMEA,Medium
21,100,2230.41,Shipped,11,2004,Trains,"La Corne D'abondance, Co.",Paris,France,EMEA,Small
41,93.04,3814.64,Shipped,12,2004,Trains,Euro Shopping Channel,Madrid,Spain,EMEA,Medium
25,84.71,2117.75,Shipped,1,2005,Trains,"Tokyo Collectables, Ltd",Minato-ku,Japan,Japan,Small
26,100,3340.48,Shipped,2,2005,Trains,Euro Shopping Channel,Madrid,Spain,EMEA,Medium
24,89.75,2154,Shipped,3,2005,Trains,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Small
48,100,5808.48,On Hold,5,2005,Trains,Gifts4AllAges.com,Boston,USA,NA,Medium
26,68.35,1777.1,Shipped,3,2003,Classic Cars,Cruz & Sons Co.,Makati City,Philippines,Japan,Small
21,73.17,1536.57,Shipped,5,2003,Classic Cars,Marseille Mini Autos,Marseille,France,EMEA,Small
45,78,3510,Shipped,7,2003,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Medium
36,86.04,3097.44,Shipped,9,2003,Classic Cars,Collectables For Less Inc.,Brickhaven,USA,NA,Medium
21,81.21,1705.41,Shipped,10,2003,Classic Cars,Corporate Gift Ideas Co.,San Francisco,USA,NA,Small
32,70.76,2264.32,Shipped,11,2003,Classic Cars,"Anna's Decorations, Ltd",North Sydney,Australia,APAC,Small
30,82.82,2484.6,Shipped,11,2003,Classic Cars,Herkku Gifts,Bergen,Norway,EMEA,Small
36,94.88,3415.68,Shipped,11,2003,Classic Cars,"Toms Spezialitten, Ltd",Koln,Germany,EMEA,Medium
33,86.04,2839.32,Shipped,12,2003,Classic Cars,Euro Shopping Channel,Madrid,Spain,EMEA,Small
35,78,2730,Shipped,1,2004,Classic Cars,Auto Canal Petit,Paris,France,EMEA,Small
37,95.69,3540.53,Shipped,2,2004,Classic Cars,"Vida Sport, Ltd",Gensve,Switzerland,EMEA,Medium
41,73.17,2999.97,Shipped,4,2004,Classic Cars,Danish Wholesale Imports,Kobenhavn,Denmark,EMEA,Small
20,76.39,1527.8,Shipped,5,2004,Classic Cars,Auto Canal Petit,Paris,France,EMEA,Small
45,86.84,3907.8,Shipped,7,2004,Classic Cars,"Australian Collectables, Ltd",Glen Waverly,Australia,APAC,Medium
38,69.96,2658.48,Shipped,8,2004,Classic Cars,Online Mini Collectables,Brickhaven,USA,NA,Small
43,70.76,3042.68,Shipped,8,2004,Classic Cars,"Vida Sport, Ltd",Gensve,Switzerland,EMEA,Medium
49,78.8,3861.2,Shipped,10,2003,Classic Cars,"Blauer See Auto, Co.",Frankfurt,Germany,EMEA,Medium
27,80.41,2171.07,Shipped,10,2004,Classic Cars,"Toms Spezialitten, Ltd",Koln,Germany,EMEA,Small
46,73.98,3403.08,Shipped,11,2004,Classic Cars,Microscale Inc.,NYC,USA,NA,Medium
38,59.1,2245.8,Shipped,11,2004,Classic Cars,Land of Toys Inc.,NYC,USA,NA,Small
25,66.74,1668.5,Shipped,11,2004,Classic Cars,"Australian Collectors, Co.",Melbourne,Australia,APAC,Small
46,60.3,2773.8,Shipped,1,2005,Classic Cars,Suominen Souveniers,Espoo,Finland,EMEA,Small
22,100,2464,Shipped,2,2005,Classic Cars,Euro Shopping Channel,Madrid,Spain,EMEA,Small
40,100,5491.6,Shipped,3,2005,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Medium
46,100,4791.82,Shipped,1,2003,Vintage Cars,Baane Mini Imports,Stavern,Norway,EMEA,Medium
39,100,4178.85,Shipped,3,2003,Vintage Cars,Mini Wheels Co.,San Francisco,USA,NA,Medium
38,82.34,3128.92,Shipped,5,2003,Vintage Cars,"Corrida Auto Replicas, Ltd",Madrid,Spain,EMEA,Medium
30,100,3095.4,Shipped,7,2003,Vintage Cars,Souveniers And Things Co.,Chatswood,Australia,APAC,Medium
42,94.25,3958.5,Shipped,9,2003,Vintage Cars,Signal Collectibles Ltd.,Brisbane,USA,NA,Medium
43,100,4991.44,Shipped,10,2003,Vintage Cars,Classic Legends Inc.,NYC,USA,NA,Medium
29,95.24,2761.96,Shipped,11,2003,Vintage Cars,Rovelli Gifts,Bergamo,Italy,EMEA,Small
33,86.31,2848.23,Shipped,11,2003,Vintage Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Small
32,79.37,2539.84,Shipped,11,2003,Vintage Cars,"Australian Collectables, Ltd",Glen Waverly,Australia,APAC,Small
28,87.3,2444.4,Shipped,12,2003,Vintage Cars,Canadian Gift Exchange Network,Vancouver,Canada,NA,Small
41,100,4555.92,Shipped,1,2004,Vintage Cars,West Coast Collectables Co.,Burbank,USA,NA,Medium
33,100,3666.96,Shipped,3,2004,Vintage Cars,"Saveley & Henriot, Co.",Lyon,France,EMEA,Medium
36,84.33,3035.88,Shipped,4,2004,Vintage Cars,Euro Shopping Channel,Madrid,Spain,EMEA,Medium
26,89.29,2321.54,Shipped,6,2004,Vintage Cars,The Sharp Gifts Warehouse,San Jose,USA,NA,Small
34,100,3474.46,Shipped,8,2004,Vintage Cars,Amica Models & Co.,Torino,Italy,EMEA,Medium
26,96.23,2501.98,Shipped,9,2004,Vintage Cars,Auto-Moto Classics Inc.,Brickhaven,USA,NA,Small
38,100,3958.46,Shipped,10,2004,Vintage Cars,Auto Assoc. & Cie.,Versailles,France,EMEA,Medium
33,100,3535.95,Shipped,10,2004,Vintage Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Medium
33,91.27,3011.91,Shipped,11,2004,Vintage Cars,"Blauer See Auto, Co.",Frankfurt,Germany,EMEA,Medium
46,100,11336.7,Shipped,11,2004,Vintage Cars,Mini Wheels Co.,San Francisco,USA,NA,Large
26,100,2656.94,Shipped,11,2004,Vintage Cars,"Australian Collectors, Co.",Melbourne,Australia,APAC,Small
25,100,2604.25,Shipped,12,2004,Vintage Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Small
45,73.08,3288.6,Shipped,1,2005,Vintage Cars,Collectables For Less Inc.,Brickhaven,USA,NA,Medium
50,100,8935.5,Shipped,2,2005,Vintage Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Large
36,100,4035.96,Shipped,3,2005,Vintage Cars,Mini Auto Werke,Graz,Austria,EMEA,Medium
21,89.29,1875.09,In Process,5,2005,Vintage Cars,Petit Auto,Bruxelles,Belgium,EMEA,Small
29,100,4049.56,Shipped,3,2003,Classic Cars,Cruz & Sons Co.,Makati City,Philippines,Japan,Medium
21,100,2469.39,Shipped,5,2003,Classic Cars,Marseille Mini Autos,Marseille,France,EMEA,Small
42,100,5432.7,Shipped,7,2003,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Medium
37,100,4405.22,Shipped,9,2003,Classic Cars,Collectables For Less Inc.,Brickhaven,USA,NA,Medium
25,100,3638,Shipped,10,2003,Classic Cars,Corporate Gift Ideas Co.,San Francisco,USA,NA,Medium
